tweet_id,fecha_reply,reply_id,texto,likes,retweets,replies,gender,usuario,;;
"1918287625288597916,02/05/2025 9:38:00,90,""El presidente de Colombia usa RELOG, 😅😅😅 en vez de exigirle que enseñe su RELOG, deberían exigirle que vaya y termine de estudiar la primaria y salga de la ignorancia 😅😅😅"",614,94,17,male,@MemesDelMijinOr,";;
1915040966865473933,23/04/2025 8:53:00,91,Gran método para distraer a la opinión y al pueblo del llamado a la democracia… no caigamos. Consulta popular SI ♥️,1600,384,50,female,@lore_mezza,;;
"1915040966865473933,23/04/2025 8:54:00,92,""Corrección la carta habla mal de usted y sus adicciones ";;
;;
"La prensa hace su oficio !"",1400,156,25,male,@Rincon001A,";;
"1915040966865473933,23/04/2025 9:11:00,93,""Nótese cómo no niega que Laura Sarabia lo satisfaga sexualmente ni que las razones detrás de sus llegadas tarde en Colombia se deban a su problema de drogadicción.";;
;;
"Este tuit es una confesión."",1200,266,32,male,@millanrussy,";;
1915040966865473933,23/04/2025 9:58:00,94,Que no nos saquen del camino con cartas sin pruebas. Las reformas sociales no se detienen por pataletas. #CortinaDeHumo #SíALaConsultaPopular,1000,275,33,female,@ElizbethCristi7,;;
"1915040966865473933,23/04/2025 8:55:00,95,""Lo que dice la carta es muy claro: que el servicio de inteligencia francés, ante su inexplicable desaparición en una VISITA OFICIAL DE ESTADO, descubrió que usted estaba en malos pasos, no en bibliotecas, museos o con su familia.";;
;;
Si usted va como jefe de Estado a un país de visita oficial, va a eso, y no de paseo.;;
;;
"Y no responde sobre las acusaciones de sus adicciones. El país exige claridades, señor Petro."",1000,211,20,male,@SoyVahos,";;
"1915040966865473933,23/04/2025 9:15:00,96,""No, Petro, los periodistas no tienen la culpa de que seas adicto a las drogas. Quien publicó la misiva no fue la prensa, sino tu excanciller."",967,110,3,male,@codiguillos,";;
"1915040966865473933,23/04/2025 9:14:00,97,""¿Y qué esperaba? ¿Que una acusación tan grave como que usted tenga problemas de adicción, siendo el presidente, pasara desapercibida? La prensa está cumpliendo con su deber: informar a los colombianos."",950,109,54,male,@WilsonRuizO,";;
"1915040966865473933,23/04/2025 8:55:00,98,""Fuerza, Petro. Nunca en mis años había visto tanto ataque, sistemático y del burdo contra la dignidad de su cargo. Lo particular aquí es que, además de la oposición, viene de gente en la que confiaste con altos cargos y por ahí debe ser para usted la reflexión. ";;
;;
"Adelante. 🫶🏽"",707,177,74,male,@AlejoBetancurt7,";;
"1915040966865473933,23/04/2025 8:58:00,99,""¿Qué hacen sus hijas y nietas en París? Usted debería tener su círculo familiar en Colombia para que vivan el progreso que usted se ha encargado de crear. ";;
;;
Para el pueblo hay hambre, para la familia riqueza.;;
",836,26,68,male,@juan_davidhz,
1915040966865473933,23/04/2025 8:54:00,100,Jajajajaa le dolio ?";;
Hablé con su excanciller que lo puso en la picota pública ;;
;;
Por algo que viene sonando hace mucho rato ;;
;;
"Grave, muy grave lo que dice esa carta"",441,85,15,male,@Rincon001A,";;
"1915616308726563001,24/04/2025 10:59:00,101,""Uhhh, arrancaron los tweets nocturnos. ";;
;;
Sáquenle YA el teléfono.;;
;;
"🦜‼️🚨⚠️"",1500,160,32,male,@agusantonetti,";;
"1915616308726563001,24/04/2025 11:23:00,102,""Decadente imagen es la que usted le está presentando a los colombianos en el final de su presidencia. ";;
;;
Cada día mas desatinado, más terco, más caprichoso y lo peor más IRRESPETUOSO. ;;
;;
¿No será que quién no es un demócrata y se burla del pueblo es usted Presidente ;;
@petrogustavo;;
"?"",939,155,24,male,@papoaminCD,";;
"1915616308726563001,24/04/2025 11:42:00,103,""Petro";;
;;
Intérnese en un centro de rehabilitación y deje de joder ;;
;;
"Ya está muy drogado"",786,125,12,male,@jarizabaletaf,";;
"1915616308726563001,24/04/2025 11:38:00,104,""- Como el hijueputa de su hijo ";;
#�NOMBRE?;;
#�NOMBRE?;;
- Como los hijueputas que encerraron a la empleada doméstica en el sótano;;
#�NOMBRE?;;
#�NOMBRE?;;
"- Como los hijueputas como vos que prometieron un cambio y no has hecho nada"",656,251,15,male,@JUDAN_1020,";;
"1915616308726563001,24/04/2025 13:48:00,105,""Se las da de maloso diciendo groserías y puteando, Bueno le voy a demostrar que hasta para eso usted es un fracasado que no destaca. A la gran mayoría  de gente le da vergüenza responderle de la misma manera. A mi no.";;
;;
Usted es un viejo cacorro  maricon chupa pija drogadicto perdedor doble triple cuádruple setenta hijueputa aborto de murciélago, nacido por el culo sifilitico gonorrea… ;;
Y eso se lo manda a decir el pueblo, 52 millones de colombianos.;;
",694,225,36,male,@PETRIIISTAAAAS,
1915616308726563001,24/04/2025 23:00:00,106,Señor Petro, el respeto empieza a sí mismo. Usted claramente no se respeta a usted mismo. ";;
;;
No puede entender que su vulgaridad es algo más que una anécdota pintoresca: anima la polarización, la violencia. Pisotea la dignidad presidencial, sencillamente porque usted nunca la tuvo.;;
;;
"Cree que insultando es más revolucionario o algo así. En realidad solo demuestra que la denuncia de Álvaro Leyva es real y que usted tiene consumo problemático, y que se está saliendo de control."",446,40,100,male,@SoyVahos,";;
"1915616308726563001,24/04/2025 19:02:00,107,""Sí, total, y usted es el más Hijo de P*ta de todos. Las ratas se disfrazan de dioses, pero el el fondo siguen oliendo a cloaca. 😘";;
",184,199,5,female,@missmelindres,
1915616308726563001,25/04/2025 0:14:00,108,No y no, Señor Petro así no se conduce un país. Cada día cae más bajo. Lo triste es ver su actuar y sentir que un pierde la esperanza, porque este país conducido por  usted ya está en el carajo y seguirán cosas peores."",136,14,26,male,@MisterTirado,";;
1915616308726563001,24/04/2025 23:00:00,109,Drogadicto alborotado?,112,25,5,female,@MonicaSaadeX,;;
"1915616308726563001,24/04/2025 23:14:00,110,""Empezando por quien gobierna el país. La corrupción de su gobierno es la ofensa más grande al pueblo colombiano. Billones en los bolsillos del “Cambio”. ";;
;;
"¿Cómo le decimos al que roba?"",267,44,6,male,@NicolasGomezMSN,";;
"1911503230657565023,13/04/2025 14:48:00,111,""";;
Papo Amin | Concejal de Bogotá;;
@papoaminCD;;
·;;
Apr 13;;
¿Viendo por su ventana como es que se destruye Colombia?;;
;;
Hoy NO hay ni esperanza Presidente ;;
@petrogustavo;;
. ;;
;;
"Mientras usted sea el que dirige este país nada cambiará."",928,196,54,male,@papoaminCD,";;
"1911503230657565023,13/04/2025 14:40:00,112,""Ideas nuevas y frescas que huelen como una CORONA de flores: volver al Seguro Social.";;
;;
"Por cierto, ¿esa foto fue tomada antes o después de mezclar cocaína y alcohol en tu torrente sanguíneo? Pedófilo inmundo."",1100,175,7,male,@millanrussy,";;
"1911503230657565023,13/04/2025 14:48:00,113,""El simbolo de la corrupción, así es como se roba el pais, el bolsa llena del dinero de los colombianos 💰";;
;;
"Ladrón"",636,180,28,female,@PALOMITA80,";;
"1911503230657565023,13/04/2025 14:47:00,114,""Le gustan las mañanas? Son casi las 3 de la tarde. A trabajar, vago hp!"",508,113,20,male,@Criticolombia2,";;
"1911503230657565023,13/04/2025 15:09:00,115,""Pura casa de oligarca, el pueblo ni en sueños tendría una casa como esa."",362,34,10,male,@santiuribedel10,";;
"1911503230657565023,13/04/2025 15:35:00,116,""Que tal el panorama  de esta  flor a la que no ha podido marchitar  ";;
@VickyDavilaH;;
" la que parece será su remplazo jaja"",211,62,16,female,@ClaudiaLuci1018,";;
"1911503230657565023,13/04/2025 21:05:00,117,""Mientras Colombia siga siendo desgobernada por Petro y su bandola comunista no habrán ideas frescas y el olor a flor de muerto no da esperanza,pues las narcoguerrillas y delincuencia se tomaron el país,la robadera en la salud no para,y hasta el símbolo de $$ es monumento nacional"",124,56,3,female,@ArianaAladin,";;
"1911503230657565023,13/04/2025 21:45:00,118,""Y Ud. maldito genocida le quitó las esperanzas a esta colombiana que como muchos han encontrado la muerte gracias a su Shu, Shu, Shu, no le remuerde la conciencia? rata inmunda..! 👇 https://pbs.twimg.com/media/Goda-zRXIAAXCJI?format=jpg&name=medium"",106,49,6,female,@always_rigth,";;
"1911503230657565023,13/04/2025 14:50:00,119,""Pide que te editen de la foto el botín $$ de delincuente.  Y abre la ventana al menos para que huelas las flores, que más parecen guayabo 😅."",142,28,0,male,@juanfrandelafoc,";;
"1911503230657565023,13/04/2025 15:36:00,120,""#DemocraciaEnAccion";;
Señor paseante,farsante, delirante inquilino de la casa de Nariño.;;
Sobre las 3:00 de la tarde ...;;
Ideas nuevas ? ;;
"A cual criminal nombrara """"gestor  de paz"""" ?.";;
Seguirá atacando la institucionalidad, como piensa hacerlo ? .;;
Seguirá mintiendo sobre las cifras de economia por medio del hoy obediente DANE ? ;;
Seguirá desmantelando las Fuerzas Armadas ? ;;
Seguirá destruyendo el sistema de salud y culpara a otros ?. ;;
Cual activista nombrara en algún cargo ?. ;;
"Y lo más importante está en sus cinco sentidos ?."",52,24,1,male,@supershadai,";;
"1905262767042371850,27/03/2025 9:37:00,121,""";;
Mi amor bello ptde ;;
@petrogustavo;;
" los pasquínes RCÑÑ y PARACOL, deben ser cerrados. Son unos antros de La desinformacion, son de la mafia https://x.com/i/status/1905267861779550475"",831,283,100,female,@YanTorre,";;
1905262767042371850,27/03/2025 13:26:00,122,Mostraban a Porkys  todos los días de la pandemia una hora diciendo  mentiras  y mostrando caritas felices y tristes. Juegan con la vida de todos y solo les importaba #PlataEsPlata . https://pbs.twimg.com/media/GnETmURWsAA--mb?format=jpg&name=900x900,725,328,10,female,@amparocastro61,;;
1905262767042371850,27/03/2025 9:29:00,123,Y si nos toco en pandemia ver al Duque diciendo pendejadas ahora que el presidente nos informa adecuadamente lo quieren perjudicar pero nadie parara su trabajo mi señor la gente ya desperto,1000,134,29,female,@zthanefertiti,;;
"1905262767042371850,27/03/2025 9:19:00,124,""¿Desde cuándo el campo electromagnético, ese bien sagrado de todos, se convirtió en feudo de los magnates de Caracol y RCN? ¿Ahora entutelan al presidente Petro, progresista elegido por el pueblo, mientras los reyes del dinero cagan y mean sobre el pluralismo y la Constitución?"",846,232,37,male,@zoonpolitikn2,";;
1905262767042371850,27/03/2025 9:20:00,125,Nada más agregar su señoría!! https://pbs.twimg.com/media/GnDbSvgWgAAU20o?format=jpg&name=900x900,882,178,22,female,@PilarEscobarBX,;;
"1905262767042371850,27/03/2025 11:19:00,126,""El espectro electromagnético es un bien de la nación, usted como presidente tiene las limitaciones que le impone la Constitución y la ley, usted no es amo y señor, es un funcionario público, subordinado a las instituciones."",714,184,9,male,@jorgefrenp,";;
"1905262767042371850,27/03/2025 13:35:00,127,""Presidente, usted está abusando de las alocuciones o ¿considera normal que en los dos últimos meses haya utilizado esta figura en 8 oportunidades? Esto en promedio es una alocución por semana. ";;
;;
"Cada vez las alocuciones suyas se parecen más al Aló Presidente de Hugo Chávez."",846,77,111,male,@TrianaCongreso,";;
"1905262767042371850,27/03/2025 9:22:00,128,""Según la W radio las personas en la Colombia profunda dónde solo """"ven"""" RCN y caracol no pueden elegir que ver porque dizque usted presidente Petro les está violando sus derechos a elegir que ver 😏 les despertó la preocupación 😏"",688,131,10,female,@zandrusky,";;
"1905262767042371850,27/03/2025 9:57:00,129,""Nadie veía al expresidente Duque, en cambio a UD Presidente ";;
@petrogustavo;;
"  toda Colombia  lo escucha, lo ve, lo ama, es tan así que muchos prefirieron  ver su consejo de ministros, y no ver el partido de fútbol Colombia Paraguay."",642,59,387,male,@nstor_lope,";;
"1905262767042371850,27/03/2025 9:23:00,130,""Duque tenía un programa en directo que no tocaba el horario prime de los canales, era pandemia, pauta publicitaria con la que vive un canal es la de esa franja, nosotros vivimos en un país democrático, ese horario prime es para el ocio y descanso, no para ver propaganda política";;
",649,49,29,male,@omarfdi,
1910844241514766819,11/04/2025 19:22:00,131,Ve, ¿en serio vos asesinabas y secuestrabas en el M19? Porque sos muy llorica, pedófilo.";;
;;
"Tenés medios públicos, redes sociales, influencers prostitutas y prepagos. Dejá tu lloradera."",1400,205,14,male,@millanrussy,";;
"1910844241514766819,11/04/2025 19:01:00,132,""No es censura, es abuso. ";;
;;
Los colombianos estamos cansados de verlo todas las semanas en televisión nacional y en prime time. ;;
;;
Es que ya ni la diversión y el esparcimiento televisivo respetan Presidente ;;
@petrogustavo;;
"."",831,158,59,male,@papoaminCD,";;
"1910844241514766819,11/04/2025 18:57:00,133,""Ridículo ";;
Ahí tiene sus canales institucionales y redes sociales ;;
No intervenga en la trasmisión de privados y más cuando no se trata nada con rigurosidad técnica ;;
;;
"Eso es una payasada"",759,185,5,male,@Rincon001A,";;
1910844241514766819,11/04/2025 6:59:00,134,https://pbs.twimg.com/media/GoSvlhlWoAAKKZF?format=jpg&name=medium,791,270,97,female,@XPost1A,;;
"1910844241514766819,11/04/2025 6:58:00,135,""Toda la razón señor Presidente ";;
"@petrogustavo https://pbs.twimg.com/media/GoSvZllWAAAgOUm?format=jpg&name=medium "",633,283,97,female,@XPost1A,";;
"1910844241514766819,13/04/2025 3:00:00,136,""Hablemos de cosas serias, por qué no cuenta cómo el Consejo de Estado lo defiende de forma arbitraria a usted y todo esto es solo un muy buen show. ¿O lo cuento yo, Gustavo? Acá estoy atenta. 🙂"",335,70,3,female,@Missmelindres,";;
"1910844241514766819,11/04/2025 19:04:00,137,""Deje de hablar 💩, no consuma mas 🦜, deje de repartir 🍑 y suelte ese hpta celular.";;
Pedazo de tarado inútil.;;
"Con todo respeto y que tenga una feliz noche."",476,64,16,male,@Farmercampo_100,";;
1910844241514766819,11/04/2025 19:08:00,138,Igualitos  https://pbs.twimg.com/media/GoSxoagWcAAQU6F?format=jpg&name=360x360 ,244,14,0,male,@ToroDeArena,;;
"1910844241514766819,11/04/2025 19:40:00,139,""¿No le parece patético llegar a la presidencia solo para actuar como víctima?";;
;;
Tiene todo el aparato estatal gastando plata en publicidad con RTVC y ahora ¿usted es el censurado?;;
;;
Das pena ajena ;;
"@petrogustavo"",240,44,1,male,@JairoLadino_,";;
"1910844241514766819,12/04/2025 14:32:00,140,""@petrogustavo";;
